ticker,outcome,venue,primary_exchange,con_id,candidates,detail,attempts,elapsed_s,unexpected_venue
SLY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SLYG,resolved,ARCA,ARCA,45540622,,1 contract(s),1,0.088,no
SLYV,resolved,ARCA,ARCA,45540634,,1 contract(s),1,0.138,no
SMAP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SMAY,resolved,BATS,BATS,632210335,,1 contract(s),1,0.141,no
SMB,resolved,BATS,BATS,229726283,,1 contract(s),1,0.141,no
SMCF,resolved,NASDAQ,NASDAQ,671347157,,1 contract(s),1,0.142,no
SMCO,resolved,NASDAQ,NASDAQ,668631584,,1 contract(s),1,0.110,no
SMCP,resolved,ARCA,ARCA,881547642,,1 contract(s),1,0.119,no
SMCX,resolved,NASDAQ,NASDAQ,865203898,,1 contract(s),1,0.141,no
SMCY,resolved,ARCA,ARCA,727984328,,1 contract(s),1,0.141,no
SMDD,resolved,ARCA,ARCA,788427526,,1 contract(s),1,0.132,no
SMDV,resolved,BATS,BATS,183005008,,1 contract(s),1,0.102,no
SMDX,resolved,ARCA,ARCA,764745853,,1 contract(s),1,0.145,no
SMDY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.007,no
SMH,resolved,NASDAQ,NASDAQ,229725622,,1 contract(s),1,0.143,no
SMHB,resolved,ARCA,ARCA,341215376,,1 contract(s),1,0.149,no
SMHX,resolved,NASDAQ,NASDAQ,725673659,,1 contract(s),1,5.488,no
SMI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SMIG,resolved,ARCA,ARCA,510922780,,1 contract(s),1,5.947,no
SMIN,resolved,BATS,BATS,101484831,,1 contract(s),1,7.097,no
SMIZ,resolved,ARCA,ARCA,657517519,,1 contract(s),1,6.336,no
SMLE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SMLF,resolved,ARCA,ARCA,192643876,,1 contract(s),1,7.550,no
SMLL,resolved,ARCA,ARCA,725673637,,1 contract(s),1,8.036,no
SMLV,resolved,ARCA,ARCA,123103557,,1 contract(s),1,7.395,no
SMMD,resolved,BATS,BATS,281768501,,1 contract(s),1,8.061,no
SMMU,resolved,ARCA,ARCA,72382389,,1 contract(s),1,8.296,no
SMMV,resolved,BATS,BATS,247473128,,1 contract(s),1,6.680,no
SMN,resolved,ARCA,ARCA,882360524,,1 contract(s),1,5.441,no
SMOG,resolved,ARCA,ARCA,229726202,,1 contract(s),1,4.936,no
SMOM,resolved,NASDAQ,NASDAQ,813061572,,1 contract(s),1,4.784,no
SMOT,resolved,BATS,BATS,589639343,,1 contract(s),1,4.314,no
SMQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SMRI,resolved,NASDAQ,NASDAQ,653754336,,1 contract(s),1,3.536,no
SMST,resolved,NASDAQ,NASDAQ,786554160,,1 contract(s),1,3.106,no
SMTH,resolved,ARCA,ARCA,669998142,,1 contract(s),1,2.182,no
SMYY,resolved,NASDAQ,NASDAQ,818583835,,1 contract(s),1,2.032,no
SNAV,resolved,BATS,BATS,607676978,,1 contract(s),1,1.588,no
SNLN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SNOV,resolved,BATS,BATS,666754599,,1 contract(s),1,0.900,no
SNOY,resolved,ARCA,ARCA,708631878,,1 contract(s),1,0.864,no
SNPD,resolved,BATS,BATS,596545615,,1 contract(s),1,1.132,no
SNPE,resolved,ARCA,ARCA,372737538,,1 contract(s),1,0.968,no
SNPG,resolved,BATS,BATS,596545605,,1 contract(s),1,1.006,no
SNPV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SNPX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SNSR,resolved,NASDAQ,NASDAQ,247691385,,1 contract(s),1,0.820,no
SNTH,resolved,ARCA,ARCA,767579675,,1 contract(s),1,0.655,no
SOCL,resolved,NASDAQ,NASDAQ,97477676,,1 contract(s),1,0.575,no
SOFR,resolved,ARCA,ARCA,665797191,,1 contract(s),1,0.872,no
SOFX,resolved,NASDAQ,NASDAQ,754542650,,1 contract(s),1,0.721,no
SOGU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SOLC,resolved,NASDAQ,NASDAQ,831872580,,1 contract(s),1,1.462,no
SOLR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SOUX,resolved,NASDAQ,NASDAQ,865203873,,1 contract(s),1,1.224,no
SOVF,resolved,ARCA,ARCA,657517514,,1 contract(s),1,3.564,no
SOXL,resolved,ARCA,ARCA,73340487,,1 contract(s),1,4.928,no
SOXQ,resolved,NASDAQ,NASDAQ,496085613,,1 contract(s),1,5.562,no
SOXS,resolved,ARCA,ARCA,892340391,,1 contract(s),1,5.679,no
SOXX,resolved,NASDAQ,NASDAQ,12658194,,1 contract(s),1,6.439,no
SOXY,resolved,ARCA,ARCA,745692051,,1 contract(s),1,6.511,no
SOYB,resolved,ARCA,ARCA,94440548,,1 contract(s),1,6.948,no
SPAB,resolved,ARCA,ARCA,45540687,,1 contract(s),1,7.460,no
SPAM,resolved,NASDAQ,NASDAQ,670526622,,1 contract(s),1,6.861,no
SPAQ,resolved,NASDAQ,NASDAQ,611462816,,1 contract(s),1,5.368,no
SPAX,resolved,ARCA,ARCA,891883150,,1 contract(s),1,5.397,no
SPBC,resolved,NASDAQ,NASDAQ,493427753,,1 contract(s),1,5.157,no
SPBO,resolved,ARCA,ARCA,86607525,,1 contract(s),1,5.201,no
SPBU,resolved,BATS,BATS,766155336,,1 contract(s),1,4.510,no
SPBW,resolved,BATS,BATS,752727483,,1 contract(s),1,4.636,no
SPBX,resolved,BATS,BATS,752727476,,1 contract(s),1,4.070,no
SPCT,resolved,NASDAQ,NASDAQ,818271116,,1 contract(s),1,4.096,no
SPCX,resolved,NASDAQ,NASDAQ,890493863,,1 contract(s),1,4.250,no
SPCY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SPCZ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SPD,resolved,ARCA,ARCA,443757870,,1 contract(s),1,3.507,no
SPDG,resolved,ARCA,ARCA,653400466,,1 contract(s),1,3.446,no
SPDN,resolved,ARCA,ARCA,268386094,,1 contract(s),1,3.323,no
SPDV,resolved,ARCA,ARCA,297889586,,1 contract(s),1,3.051,no
SPDW,resolved,ARCA,ARCA,45540794,,1 contract(s),1,2.413,no
SPEM,resolved,ARCA,ARCA,45540759,,1 contract(s),1,2.267,no
SPEU,resolved,ARCA,ARCA,45555866,,1 contract(s),1,2.086,no
SPFF,resolved,ARCA,ARCA,110592039,,1 contract(s),1,1.973,no
SPGM,resolved,ARCA,ARCA,103464320,,1 contract(s),1,1.740,no
SPGP,resolved,ARCA,ARCA,319357145,,1 contract(s),1,1.737,no
SPHB,resolved,ARCA,ARCA,319357119,,1 contract(s),1,1.723,no
SPHD,resolved,ARCA,ARCA,319357122,,1 contract(s),1,1.367,no
SPHQ,resolved,ARCA,ARCA,319359474,,1 contract(s),1,1.274,no
SPHY,resolved,ARCA,ARCA,109385195,,1 contract(s),1,1.240,no
SPIB,resolved,ARCA,ARCA,57091578,,1 contract(s),1,1.071,no
SPIN,resolved,BATS,BATS,726761180,,1 contract(s),1,0.785,no
SPIP,resolved,ARCA,ARCA,45540789,,1 contract(s),1,0.766,no
SPIT,resolved,NASDAQ,NASDAQ,820185664,,1 contract(s),1,0.760,no
SPLB,resolved,ARCA,ARCA,57091568,,1 contract(s),1,0.595,no
SPLV,resolved,ARCA,ARCA,319357142,,1 contract(s),1,0.604,no
SPMB,resolved,ARCA,ARCA,57091583,,1 contract(s),1,0.812,no
SPMD,resolved,ARCA,ARCA,45540629,,1 contract(s),1,0.799,no
SPMO,resolved,ARCA,ARCA,319357139,,1 contract(s),1,0.979,no
SPMV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPOG,resolved,NASDAQ,NASDAQ,831425876,,1 contract(s),1,0.662,no
SPPP,resolved,ARCA,ARCA,118971681,,1 contract(s),1,0.657,no
SPQ,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPRE,resolved,ARCA,ARCA,462936665,,1 contract(s),1,0.346,no
SPRX,resolved,NASDAQ,NASDAQ,506295834,,1 contract(s),1,0.361,no
SPSB,resolved,ARCA,ARCA,70982912,,1 contract(s),1,0.342,no
SPSK,resolved,ARCA,ARCA,397514044,,1 contract(s),1,0.335,no
SPSM,resolved,ARCA,ARCA,130869149,,1 contract(s),1,0.398,no
SPTB,resolved,ARCA,ARCA,705166788,,1 contract(s),1,0.408,no
SPTE,resolved,ARCA,ARCA,668447015,,1 contract(s),1,0.418,no
SPTI,resolved,ARCA,ARCA,45540692,,1 contract(s),1,0.933,no
SPTL,resolved,ARCA,ARCA,45540689,,1 contract(s),1,0.768,no
SPTM,resolved,ARCA,ARCA,45540643,,1 contract(s),1,0.756,no
SPTS,resolved,ARCA,ARCA,98392056,,1 contract(s),1,0.599,no
SPUC,resolved,ARCA,ARCA,443757872,,1 contract(s),1,0.427,no
SPUS,resolved,ARCA,ARCA,396046406,,1 contract(s),1,0.283,no
SPUT,resolved,ARCA,ARCA,768187099,,1 contract(s),1,0.323,no
SPUU,resolved,ARCA,ARCA,171493556,,1 contract(s),1,0.246,no
SPVM,resolved,ARCA,ARCA,319357133,,1 contract(s),1,0.294,no
SPVU,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SPWO,resolved,ARCA,ARCA,673665039,,1 contract(s),1,0.299,no
SPXB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SPXE,resolved,ARCA,ARCA,207825422,,1 contract(s),1,0.706,no
SPXL,resolved,ARCA,ARCA,55679428,,1 contract(s),1,0.660,no
SPXN,resolved,ARCA,ARCA,207825429,,1 contract(s),1,0.799,no
SPXS,resolved,ARCA,ARCA,812475659,,1 contract(s),1,0.642,no
SPXT,resolved,ARCA,ARCA,207825419,,1 contract(s),1,0.589,no
SPXU,resolved,ARCA,ARCA,828937771,,1 contract(s),1,1.193,no
SPXV,resolved,ARCA,ARCA,207825424,,1 contract(s),1,1.005,no
SPY,resolved,ARCA,ARCA,756733,,1 contract(s),1,0.856,no
SPYB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SPYC,resolved,ARCA,ARCA,443757867,,1 contract(s),1,1.592,no
SPYD,resolved,ARCA,ARCA,210534655,,1 contract(s),1,2.086,no
SPYG,resolved,ARCA,ARCA,45540799,,1 contract(s),1,1.757,no
SPYH,resolved,BATS,BATS,773321880,,1 contract(s),1,1.221,no
SPYI,resolved,BATS,BATS,582333001,,1 contract(s),1,2.292,no
SPYM,resolved,ARCA,ARCA,45540646,,1 contract(s),1,2.305,no
SPYT,resolved,ARCA,ARCA,688538325,,1 contract(s),1,1.798,no
SPYU,resolved,ARCA,ARCA,669475151,,1 contract(s),1,1.973,no
SPYV,resolved,ARCA,ARCA,45540652,,1 contract(s),1,2.334,no
SPYX,resolved,ARCA,ARCA,214077049,,1 contract(s),1,2.907,no
SQEW,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SQLV,resolved,NASDAQ,NASDAQ,282156636,,1 contract(s),1,1.833,no
SQMX,resolved,BATS,BATS,749849644,,1 contract(s),1,2.416,no
SQQQ,resolved,NASDAQ,NASDAQ,831082828,,1 contract(s),1,2.266,no
SQY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SRET,resolved,NASDAQ,NASDAQ,602747255,,1 contract(s),1,2.279,no
SRHQ,resolved,ARCA,ARCA,589640484,,1 contract(s),1,2.122,no
SRHR,resolved,ARCA,ARCA,663373299,,1 contract(s),1,1.912,no
SRLN,resolved,ARCA,ARCA,125373044,,1 contract(s),1,1.758,no
SROI,resolved,ARCA,ARCA,611992957,,1 contract(s),1,1.637,no
SRS,resolved,ARCA,ARCA,738523401,,1 contract(s),1,1.501,no
SRTY,resolved,ARCA,ARCA,828937776,,1 contract(s),1,1.184,no
SRVR,resolved,ARCA,ARCA,317730372,,1 contract(s),1,1.002,no
SSFI,resolved,ARCA,ARCA,517641736,,1 contract(s),1,0.459,no
SSG,resolved,ARCA,ARCA,828937799,,1 contract(s),1,0.391,no
SSLY,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
SSO,resolved,ARCA,ARCA,39622943,,1 contract(s),1,0.205,no
SSPX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SSPY,resolved,ARCA,ARCA,732636181,,1 contract(s),1,0.089,no
SST,resolved,NYSE,NYSE,787980769,,1 contract(s),1,0.120,no
SSUS,resolved,ARCA,ARCA,399796655,,1 contract(s),1,0.187,no
SSXU,resolved,ARCA,ARCA,571281660,,1 contract(s),1,0.268,no
STAX,resolved,ARCA,ARCA,668631580,,1 contract(s),1,0.115,no
STCE,resolved,ARCA,ARCA,577638151,,1 contract(s),1,0.145,no
STHH,resolved,ARCA,ARCA,767914529,,1 contract(s),1,0.342,no
STIP,resolved,ARCA,ARCA,81580986,,1 contract(s),1,0.205,no
STLG,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STLV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STN,resolved,NYSE,NYSE,35442355,,1 contract(s),1,0.245,no
STNC,resolved,NASDAQ,NASDAQ,605219344,,1 contract(s),1,0.238,no
STOT,resolved,BATS,BATS,229207138,,1 contract(s),1,0.202,no
STPZ,resolved,ARCA,ARCA,67544922,,1 contract(s),1,0.233,no
STRN,resolved,ARCA,ARCA,808311617,,1 contract(s),1,0.165,no
STRV,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
STXD,resolved,NYSE,NYSE,596739249,,1 contract(s),1,0.103,no
STXE,resolved,NYSE,NYSE,611160158,,1 contract(s),1,0.200,no
STXG,resolved,NYSE,NYSE,596739252,,1 contract(s),1,0.143,no
STXI,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.006,no
STXK,resolved,NYSE,NYSE,596739262,,1 contract(s),1,0.180,no
STXM,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
STXT,resolved,NYSE,NYSE,647324583,,1 contract(s),1,0.104,no
STXV,resolved,NYSE,NYSE,596739259,,1 contract(s),1,0.172,no
SUB,resolved,ARCA,ARCA,55734126,,1 contract(s),1,0.202,no
SUBS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SUPL,resolved,ARCA,ARCA,555181360,,1 contract(s),1,0.172,no
SUPP,resolved,NASDAQ,NASDAQ,613919720,,1 contract(s),1,0.105,no
SURE,resolved,ARCA,ARCA,95568709,,1 contract(s),1,0.092,no
SURI,resolved,ARCA,ARCA,612893497,,1 contract(s),1,0.186,no
SUSA,resolved,ARCA,ARCA,32821285,,1 contract(s),1,0.142,no
SUSB,resolved,NASDAQ,NASDAQ,282156640,,1 contract(s),1,0.141,no
SUSC,resolved,NASDAQ,NASDAQ,282156645,,1 contract(s),1,0.090,no
SUSL,resolved,NASDAQ,NASDAQ,365328982,,1 contract(s),1,0.133,no
SVAL,resolved,BATS,BATS,452367166,,1 contract(s),1,0.142,no
SVIX,resolved,BATS,BATS,553468376,,1 contract(s),1,0.141,no
SVOL,resolved,ARCA,ARCA,490852665,,1 contract(s),1,0.187,no
SVXY,resolved,BATS,BATS,331641614,,1 contract(s),1,0.107,no
SWAN,resolved,ARCA,ARCA,340390084,,1 contract(s),1,0.268,no
SWIN,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SXQG,resolved,ARCA,ARCA,490450359,,1 contract(s),1,0.106,no
SXUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
SYFI,resolved,ARCA,ARCA,708404966,,1 contract(s),1,0.292,no
SYLD,resolved,BATS,BATS,127639440,,1 contract(s),1,0.500,no
SYNB,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.005,no
SYSB,resolved,BATS,BATS,294708387,,1 contract(s),1,0.300,no
SYUS,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
SYZ,resolved,NASDAQ,NASDAQ,814025537,,1 contract(s),1,0.178,no
SZK,resolved,ARCA,ARCA,882360530,,1 contract(s),1,0.239,no
SZNE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TACK,resolved,ARCA,ARCA,552594858,,1 contract(s),1,0.113,no
TAFI,resolved,ARCA,ARCA,585033139,,1 contract(s),1,0.183,no
TAFL,resolved,ARCA,ARCA,671100118,,1 contract(s),1,0.294,no
TAFM,resolved,ARCA,ARCA,671100115,,1 contract(s),1,0.194,no
TAGG,resolved,ARCA,ARCA,517609025,,1 contract(s),1,0.191,no
TAGS,resolved,ARCA,ARCA,105223118,,1 contract(s),1,0.180,no
TAIL,resolved,BATS,BATS,272108657,,1 contract(s),1,0.152,no
TAN,resolved,ARCA,ARCA,319359420,,1 contract(s),1,0.180,no
TAPR,resolved,BATS,BATS,772759059,,1 contract(s),1,0.198,no
TARK,resolved,NASDAQ,NASDAQ,600801557,,1 contract(s),1,0.155,no
TAXE,resolved,NASDAQ,NASDAQ,714792004,,1 contract(s),1,0.205,no
TAXF,resolved,ARCA,ARCA,332975591,,1 contract(s),1,0.118,no
TAXI,resolved,NASDAQ,NASDAQ,808301651,,1 contract(s),1,0.137,no
TAXM,resolved,ARCA,ARCA,767916085,,1 contract(s),1,0.089,no
TAXS,resolved,NASDAQ,NASDAQ,808301654,,1 contract(s),1,0.157,no
TAXT,resolved,NASDAQ,NASDAQ,808301657,,1 contract(s),1,0.162,no
TAXX,resolved,ARCA,ARCA,690200062,,1 contract(s),1,0.113,no
TBF,resolved,ARCA,ARCA,67531165,,1 contract(s),1,0.274,no
TBFC,resolved,ARCA,ARCA,677357074,,1 contract(s),1,0.173,no
TBFG,resolved,ARCA,ARCA,677357079,,1 contract(s),1,0.107,no
TBG,resolved,ARCA,ARCA,664518939,,1 contract(s),1,0.173,no
TBIL,resolved,NASDAQ,NASDAQ,578561477,,1 contract(s),1,0.178,no
TBJL,resolved,BATS,BATS,440521277,,1 contract(s),1,0.163,no
TBLL,resolved,ARCA,ARCA,319359499,,1 contract(s),1,0.201,no
TBLU,resolved,NYSE,NYSE,798837421,,1 contract(s),1,0.221,no
TBT,resolved,ARCA,ARCA,114091283,,1 contract(s),1,0.200,no
TBUX,resolved,ARCA,ARCA,517609035,,1 contract(s),1,0.157,no
TBX,resolved,ARCA,ARCA,86544773,,1 contract(s),1,0.181,no
TCAF,resolved,ARCA,ARCA,636473720,,1 contract(s),1,0.096,no
TCAI,resolved,NYSE,NYSE,804124941,,1 contract(s),1,0.181,no
TCAL,resolved,ARCA,ARCA,771558833,,1 contract(s),1,0.115,no
TCHI,resolved,NASDAQ,NASDAQ,540938309,,1 contract(s),1,0.158,no
TCHP,resolved,ARCA,ARCA,438221990,,1 contract(s),1,0.103,no
TCPB,resolved,ARCA,ARCA,761710713,,1 contract(s),1,0.136,no
TCV,resolved,ARCA,ARCA,864271118,,1 contract(s),1,0.158,no
TDI,resolved,NASDAQ,NASDAQ,670780653,,1 contract(s),1,0.266,no
TDIV,resolved,NASDAQ,NASDAQ,112003455,,1 contract(s),1,0.224,no
TDOT,resolved,NASDAQ,NASDAQ,861451206,,1 contract(s),1,0.167,no
TDSA,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
TDSB,resolved,NASDAQ,NASDAQ,445554129,,1 contract(s),1,0.258,no
TDSC,resolved,NASDAQ,NASDAQ,445554112,,1 contract(s),1,0.165,no
TDSD,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TDSE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.004,no
TDTF,resolved,ARCA,ARCA,95053809,,1 contract(s),1,0.186,no
TDTT,resolved,ARCA,ARCA,95053807,,1 contract(s),1,0.361,no
TDV,resolved,BATS,BATS,390616582,,1 contract(s),1,0.307,no
TDVG,resolved,ARCA,ARCA,438221993,,1 contract(s),1,0.156,no
TEC,resolved,ARCA,ARCA,777444829,,1 contract(s),1,0.110,no
TECB,resolved,ARCA,ARCA,398898587,,1 contract(s),1,0.269,no
TECL,resolved,ARCA,ARCA,56539091,,1 contract(s),1,0.115,no
TECS,resolved,ARCA,ARCA,892340382,,1 contract(s),1,0.350,no
TEK,resolved,ARCA,ARCA,736655034,,1 contract(s),1,0.264,no
TEKX,resolved,NASDAQ,NASDAQ,727817006,,1 contract(s),1,0.157,no
TEKY,resolved,NASDAQ,NASDAQ,774122384,,1 contract(s),1,0.149,no
TEMP,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
TEQI,resolved,ARCA,ARCA,438221996,,1 contract(s),1,0.147,no
TERG,resolved,NASDAQ,NASDAQ,831425883,,1 contract(s),1,0.116,no
TESL,resolved,ARCA,ARCA,462788956,,1 contract(s),1,0.171,no
TETH,resolved,BATS,BATS,717828991,,1 contract(s),1,0.203,no
TEXN,resolved,NASDAQ,NASDAQ,794347584,,1 contract(s),1,0.185,no
TFI,resolved,ARCA,ARCA,225020107,,1 contract(s),1,0.151,no
TFJL,resolved,BATS,BATS,440521272,,1 contract(s),1,0.215,no
TFLO,resolved,ARCA,ARCA,143667474,,1 contract(s),1,0.154,no
TFLR,resolved,ARCA,ARCA,597954935,,1 contract(s),1,0.096,no
TFNS,resolved,NASDAQ,NASDAQ,791105403,,1 contract(s),1,0.207,no
TFPN,resolved,ARCA,ARCA,641782967,,1 contract(s),1,0.154,no
TGIF,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
TGLB,resolved,ARCA,ARCA,794639725,,1 contract(s),1,0.173,no
TGLR,resolved,ARCA,ARCA,872786115,,1 contract(s),1,0.147,no
TGR,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.001,no
TGRT,resolved,ARCA,ARCA,636473730,,1 contract(s),1,0.206,no
TGRW,resolved,ARCA,ARCA,438222002,,1 contract(s),1,0.124,no
THCX,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.003,no
THD,resolved,ARCA,ARCA,49954177,,1 contract(s),1,0.092,no
THEQ,resolved,ARCA,ARCA,771558836,,1 contract(s),1,0.125,no
THIR,resolved,NYSE,NYSE,730640136,,1 contract(s),1,0.110,no
THLV,resolved,NYSE,NYSE,585036584,,1 contract(s),1,0.213,no
THMZ,resolved,NASDAQ,NASDAQ,774122379,,1 contract(s),1,0.146,no
THNQ,resolved,ARCA,ARCA,421390572,,1 contract(s),1,0.090,no
THNR,resolved,ARCA,ARCA,705166750,,1 contract(s),1,0.108,no
THRO,resolved,ARCA,ARCA,532804270,,1 contract(s),1,0.203,no
THRV,resolved,NASDAQ,NASDAQ,818583838,,1 contract(s),1,0.106,no
THTA,resolved,ARCA,ARCA,665797192,,1 contract(s),1,0.110,no
THY,resolved,ARCA,ARCA,408520403,,1 contract(s),1,0.188,no
THYF,resolved,ARCA,ARCA,593849223,,1 contract(s),1,0.118,no
THYM,resolved,NASDAQ,NASDAQ,832443729,,1 contract(s),1,0.130,no
TIER,resolved,ARCA,ARCA,794639731,,1 contract(s),1,0.183,no
TILL,resolved,ARCA,ARCA,562283044,,1 contract(s),1,0.097,no
TILT,resolved,BATS,BATS,95053802,,1 contract(s),1,0.108,no
TIME,resolved,ARCA,ARCA,711488614,,1 contract(s),1,0.143,no
TINT,resolved,ARCA,ARCA,523222594,,1 contract(s),1,0.104,no
TINY,resolved,ARCA,ARCA,523222586,,1 contract(s),1,0.098,no
TIP,resolved,ARCA,ARCA,26787475,,1 contract(s),1,0.170,no
TIPA,resolved,ARCA,ARCA,807655536,,1 contract(s),1,0.108,no
TIPB,resolved,ARCA,ARCA,807655546,,1 contract(s),1,0.393,no
TIPC,resolved,ARCA,ARCA,807655552,,1 contract(s),1,0.295,no
TIPD,resolved,ARCA,ARCA,807655562,,1 contract(s),1,0.162,no
TIPX,resolved,ARCA,ARCA,128563011,,1 contract(s),1,0.101,no
TIPZ,resolved,ARCA,ARCA,68385731,,1 contract(s),1,0.285,no
TJUL,resolved,BATS,BATS,642429949,,1 contract(s),1,0.130,no
TLCI,resolved,ARCA,ARCA,765875104,,1 contract(s),1,0.115,no
TLH,resolved,ARCA,ARCA,42454568,,1 contract(s),1,0.342,no
TLT,resolved,NASDAQ,NASDAQ,15547841,,1 contract(s),1,0.194,no
TLTD,resolved,ARCA,ARCA,114814343,,1 contract(s),1,0.151,no
TLTE,resolved,ARCA,ARCA,114814344,,1 contract(s),1,0.103,no
TLTI,resolved,BATS,BATS,747353470,,1 contract(s),1,0.215,no
TLTW,resolved,BATS,BATS,580615956,,1 contract(s),1,0.168,no
TMAT,resolved,BATS,BATS,468552547,,1 contract(s),1,0.335,no
TMB,resolved,NASDAQ,NASDAQ,759331674,,1 contract(s),1,0.238,no
TMDV,resolved,BATS,BATS,390616579,,1 contract(s),1,0.205,no
TMET,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.002,no
TMF,resolved,ARCA,ARCA,665380902,,1 contract(s),1,0.273,no
TMFC,resolved,BATS,BATS,304958621,,1 contract(s),1,0.218,no
TMFE,resolved,BATS,BATS,535920853,,1 contract(s),1,0.335,no
TMFG,resolved,BATS,BATS,532497601,,1 contract(s),1,0.270,no
TMFM,resolved,BATS,BATS,532497604,,1 contract(s),1,0.167,no
TMFS,resolved,BATS,BATS,339820214,,1 contract(s),1,0.149,no
TMFX,resolved,BATS,BATS,535920858,,1 contract(s),1,0.289,no
TMNL,resolved,NASDAQ,NASDAQ,832443727,,1 contract(s),1,0.197,no
TMNS,resolved,NASDAQ,NASDAQ,832443739,,1 contract(s),1,0.118,no
TMSF,resolved,NASDAQ,NASDAQ,832443732,,1 contract(s),1,0.219,no
TMSL,resolved,ARCA,ARCA,636473736,,1 contract(s),1,0.189,no
TMV,resolved,ARCA,ARCA,416854749,,1 contract(s),1,0.145,no
TNA,resolved,ARCA,ARCA,55679435,,1 contract(s),1,0.145,no
TOAK,resolved,ARCA,ARCA,724308991,,1 contract(s),1,0.177,no
TOGA,resolved,ARCA,ARCA,700767880,,1 contract(s),1,0.107,no
TOK,resolved,ARCA,ARCA,47605480,,1 contract(s),1,0.105,no
TOKE,not_found,,,,,no response after 2 attempt(s) — likely IBKR error 200,2,20.008,no
TOLL,resolved,BATS,BATS,630381106,,1 contract(s),1,0.147,no
TOLZ,resolved,ARCA,ARCA,147346154,,1 contract(s),1,0.168,no
TOPC,resolved,ARCA,ARCA,777173340,,1 contract(s),1,0.187,no
